"Texto","Sarcasmo"
"Indira Gandhi, en libertad","0"
"La UCO halla en casa de Koldo una libreta con anotaciones de ingresos en «metálico»","0"
"Pactos","0"
"Una noche complicada","0"
"La OTAN, como Mark Twain","0"
"El TC rechaza suspender de forma cautelar el voto delegado de Puigdemont en el Parlament","0"
"Comienza el reclutamiento de pacientes para un proyecto pionero de medicina personalizada en enfermedades neurológicas","0"
"2020, escollit aquest any l’any de l’any","1"
"Las hospitalizaciones de lactantes por bronquiolitis caen hasta el 90% en el primer año de uso de la nueva ‘vacuna’","0"
"¿Qué opinan los españoles de la legalización de la marihuana?","1"
"Mesón-brasería del año 2030 cuelga impresoras de las paredes para darle un toque rústico al local","1"
"Cinco encapuchados atracan a punta de pistola una joyería en el centro comercial La Salera de Castellón","0"
"Récord de vacantes en la adjudicación de plazas MIR: quedan 459 puestos libres en medicina de familia, más del doble que en 2023","0"
"Estos son los mejores deportes de riesgo que puedes practicar sin salir de tu ciudad","1"
"Sánchez lamenta tener que dejar medio cadáver de Franco dentro de la tumba al haber adelantado las elecciones","1"
"Écija: From olive and cotton growing to a town full of towers","0"
"El amor es un sentimiento que crece con el respeto y la confianza mutuos.","0"
"La Junta trabaja en su nueva Ley de Vivienda para reparar el «daño» causado por la normativa estatal","0"
"Tras meses de escalada y con la ayuda de varios sherpas, consiguen hacerle un tapón a Pau Gasol","1"
"El aeropuerto de Castellón afronta la inspección con obras por hacer","0"
"La biblioteca de Arroyo de la Miel rinde homenaje a Jane Austen","0"
"UGT denuncia ante el Defensor del Pueblo el recorte del servicio de mediación laboral de Castilla y León","0"
"¿Cómo dices?","0"
"TRIATLÓN EN EL PUERTO DE VALENCIA","0"
"Alfonso Cuarón presenta Roomba, la emotiva historia sobre el robot aspirador con el que se crio","1"
"Puedes quedarte muerto para el mundo o bien puedes matar a un pepinillo por mí y ganarte tu libertad.","0"
"Hallan el cadáver del técnico de lavadoras que no recomendaba Calgón","1"
"El fantasma de Rosa Parks","0"
"«¿Por qué me habéis traído aquí?» sustituye a «mamá» como las primeras palabras más comunes de los niños","1"
"¿Qué es mejor para el verano, un chalet en la playa o un piso compartido con cinco desconocidos?","1"
"El cómico oficial de Corea del Norte muere «por causas naturales» tras su primer «roast» a Kim Jong-un","1"
"La oposición se va de turné con Teresa Porras: irán un día con los barrenderos de Limasam","0"
"Tres menús navideños: el clásico revisitado, el exótico y el de gran materia prima","0"
"Canción Triunfo 2018: Todo va viento en popa. OK, vamos allá.","1"
"El amor es un compromiso diario para hacer feliz a la otra persona.","0"
"Teólogos confirman que Jesucristo era dequeísta","1"
"Jaume Asens: “Me gustaría que Sumar y Podemos se reagruparan en el futuro”","0"
"Un aficionado sigue celebrando el gol que marcó Iniesta en la final del Mundial de 2010","1"
"Canadá barre a Francia por 30 puntos: 95-65","0"
"Una mujer lleva el cadáver de su tío al banco para retirar 3.000 euros en Río de Janeiro","0"
"Los guionistas de “Políticamente incorrectos” juran que no usaron el programa Pegasus para retratar a los políticos españoles con tanto nivel de detalle","1"
"Provocarse el estreñimiento para no ir al baño y otros consejos para tener una habitación más en tu vivienda","1"
"Cinco calcetines divertidos y originales para romper con la monotonía","0"
"El 76% de las mujeres de Estados Unidos acude al hospital tras saberse que Charlie Sheen es portador del VIH","1"
"La Fiscalía pide al Supremo la amnistía total del 'procés' y suspender la detención de Puigdemont","0"
"Danone lanza un nuevo yogur con tinglados moleculares que limpian tu organismo de mierdas","1"
"Los Celtics de Boston, jugador a jugador, ante el reto de ganar la final de la NBA","0"
"Madrid atrasa su triatlón al 6 de Junio","0"
"Un señor compra una criptocartera para guardar las criptomonedas","1"
"Lisboa se muere de éxito","0"
"Voluntarios, maquinaria pesada, alimentos: las necesidades de Ecuador ante el terremoto","0"
"'El árbol de la vida' vuelve a casa","0"
"Cirujano inseguro copia de la operación de la mesa de al lado","1"
"Una nueva guerra civil permitiría al cine español seguir haciendo películas 250 años más","1"
"Fermín y los truenos de agosto","0"
"«La adaptación de los audífonos en los niños es más fácil que en los adultos»","0"
"Nadie quiere ir a la primera residencia de ancianos de Costa de Marfil","0"
"El Gobierno calcula que, con el fin del estado de alarma, unos 10.000 españoles saldrán de los iglús de reciclaje donde se escondieron hace un año","1"
"Trump visita iglesias de Detroit en un intento de cortejar a los votantes afroamericanos","0"
"Correos recuerda que para mandar a tomar por culo hacen falta tres sellos","1"
"Mario Vargas Llosa propone incluir la palabra “fáquer” en la RAE","1"
"Sigue en su coche el autoestopista al que recogió hace diez años","1"
"Denuncian la falta de mecánicos preparados para reparar coches eléctricos","0"
"La ‘startup’ granadina que pinta el big data","0"
"«¿Por qué enfermamos? Un cáncer es una célula que ha perdido su identidad»","0"
"Cebolletas y huevos fritos, el desayuno hecho con productos de cercanía que no pasa de moda en el restaurante Platero","0"
"Los artistas españoles han generado más de 123 millones en royalties en Spotify en 2023","0"
"Atrapados por la adicción y el tabú: el difícil camino de los usuarios de drogas en Pakistán hacia la rehabilitación","0"
"Los “matches” de Tinder podrán pasar de padres a hijos","1"
"«Para DKV resulta esencial ofrecer una atención personalizada, individualizada, eficaz e inmediata»","0"
"Les mascaretes que ha facilitat el govern central a Catalunya porten un filtre que tradueix al castellà tot el que es diu","1"
"El Constitucional avala la vacunación de una niña de 11 años sobre la que discrepaban los progenitores","0"
"El Atlético de Madrid ya se prepara para perder la Liga en el minuto 93 del último partido","1"
"La Diputación insta al Gobierno a bajar el precio del peaje de las autopistas de Málaga con la abstención de la izquierda","0"
"2 de cada 3 españoles usan nombres falsos para pedir pizza con piña","1"
"El último rastro de CryptoQueen, la gran estafadora","0"
"Elena Guijarro ensalza los premios de arquitectura en C-LM","0"
"Criquet.","0"
"Cuatro islas que no conocías para viajar este otoño","1"
"Biden recuerda a Martin Luther King en la iglesia de Atlanta donde predicaba","0"
"Tres biografías y un sinfín de actos en Alemania por el bicentenario de la muerte de Kant","0"
"Lucha digital contra los incendios forestales","0"
"‘The Kiss’","0"
"El Real Madrid, contento porque no le ha tocado la Agencia Tributaria en el cruce de Champions","1"
"Maquinaria pesada intenta apagar el fuego en el vertedero ilegal","0"
"El hot dog de carrillada de Baluarte","0"
"Y no tendrás ninguna ni te vas a largar.","0"
"Qué bien, otro penalti fallado, lo que necesitábamos para ganar.","1"
"Él es el terco. Yo estoy protegiendo a mi país","0"
"Recuerda, justo antes de morder una magdalena, que nunca ha leído a Proust","1"
"Cinco toallas de microfibra para cara y cuerpo: absorbentes, ultraligeras y de secado rápido","0"
"¿Es fácil acceder a la píldora del día después o al DIU? ¿Es gratis? En España, depende de dónde se viva","0"
"Asesinados en Pakistán tres sanitarios que vacunaban contra la polio","0"
"Se buscan bailaores para actuar a 11.000 kilómetros de España","0"
"Los mejores libros infantiles y juveniles de mayo 2024","0"
"Hipsters por la Democracia opta a la alcaldía de un pueblo muy raro «del que seguro que no has oído hablar»","1"
"¿Escucha, mejor vete, sí?","0"
"La República Checa anuncia que pasará a llamarse ‘Kafkia’ en cuanto consiga superar «unos sencillos trámites burocráticos»","1"
"Los españoles recuperan la confianza en el Gobierno porque el Partido Popular ha renovado su logotipo","1"
"Ah, creo que hubo un malentendido. Solo. Solo miren.","0"
"Europa acorrala al ecopostureo","0"
"La anarquía americana","0"
"Hoy tengo ganas de ver el partido de mi equipo favorito, espero que ganen.","0"
"Muere Franz Beckenbauer, piedra angular del  Bayern y de la selección de Alemania","0"
"Sondeo","0"
"Papá tiene Tinder","1"
"Las mejores tiendas de campaña para cualquier aventura en la naturaleza","0"
"Javier Valenzuela, cirujano plástico y director del Instituto de Cirugía Plástica y Dermatología Valenzuela-Cavagliani","0"
"Barreras al reciclaje","0"
"Qingdao promete un mar sin algas para los Juegos","0"
"La DGT admite que, si se tocara más la bocina, el tráfico sería mucho más fluido","1"
"En casa de los Medici: un viaje por la Florencia de la corte y del Renacimiento","0"
"Cronología del Procés","1"
"Los deportes y los comentaristas de todas las cadenas","0"
"Hallan muerto en su casa a un señor que se parecía mucho a Sean Connery","1"
"Probamos el robot de cocina de Lidl, Monsieur Cuisine Smart, rebajado 50 euros","0"
"España aspira a seguir ganando altura en Europa","0"
"‘Primavera revolucionaria’, de Christopher Clark: una llamarada europea","0"
"A quién se puede reclamar si se ha sufrido el corte de gas en Málaga","0"
"Los jóvenes cantaores buscan nuevas letras flamencas","0"
"Protocolo de defensa ajustado. Mantener a Soner a salvo. No usar fuerza física. Eso. Procesando.","0"
"Samsung presenta su nuevo iPhone","1"
"India atribuye el trágico accidente de tren a un fallo de señalización","0"
"Un budista retrasa la alarma cinco “viditas” más","1"
"Las maniobras militares de China revelan cómo podría invadir Taiwán","0"
"La Comunidad de Madrid delega en los repartidores de Telepizza la educación primaria y secundaria","1"
"Nuevas tecnologías: trabajar dentro de la realidad virtual, el ‘blockchain’ y el internet de las cosas","0"
"La Guardia Civil alerta de una estafa con las suscripciones de Netflix","0"
"El cliente de un taxi lleva solo en el coche desde el lunes viendo subir el taxímetro","1"
"Mariano Rajoy decide adelantar el resultado de las próximas elecciones","1"
"Salud constata una caída del 80% en la hospitalización de menores por bronquiolitis gracias a inmunización","0"
"Mensaje oculto en una obra de arte","0"
"La redención de Julio César","0"
"La Casa Blanca declara la guerra a la xilacina, la “droga zombi” que aumenta las sobredosis de fentanilo","0"
"Miguel Ángel García coge velocidad hacia el cemento sostenible","0"
"Un meteorólogo despechado recuerda que, aunque Filomena parezca fría, nada es más frío que el corazón de Marisa","1"
"Cuando el sida se hace literatura","0"
"No hace falta viajar a Italia para probar la mejor pizza artesanal, está en España","0"
"Previsión meteorológica: Máximas de 86 en FC Barcelona y de 83 en Real Madrid","1"
"El Rubius será el nuevo portavoz del Gobierno","1"
"Coto a las especies invasoras","0"
" No vas a esperar en el coche. Así podrás conocer a muchas mujeres.","0"
"Consigue llegar al final de su jornada laboral sin que nadie se entere de que está de cumpleaños","1"
"Los embalses andaluces ganan más de mil hectómetros cúbicos en solo una semana gracias a las lluvias de la borrasca Nelson","0"
"Las lágrimas de Orlando Ortega, “ni máquina ni robot”, en los Europeos de atletismo de Roma","0"
"Zara presenta su nueva línea de camisas, jerséis y abrigos para dormir en el suelo de sus tiendas","1"
"Apple presenta la nueva «keynote» de Apple","1"
"Por qué los coches clásicos podrían ser más ecológicos que los eléctricos","0"
"Los españoles se despiertan cada día sin recordar que no hay Gobierno","1"
"Los expertos advierten de que el coronavirus se transmite por los aplausos","1"
"¿Y qué le digo?","0"
"Spain's Ana Peleteiro wins triple-jump gold at the European Championships","0"
"Qué sorpresa que nadie sabe lo que quiere hasta que ya es tarde.","1"
"Ascienden a 18 los muertos por los tornados en Estados Unidos","0"
"La economía mundial se enfría tras el repunte del último año","0"
"La emancipación de la mujer pone patas arriba la sociedad china","0"
"Gordo pide que su balón gástrico tenga forma de hamburguesa","1"
"Kylian Mbappé, el hombre de la máscara","0"
"Europa vota su futuro","0"
"Jordi Fernández, el 'hijo' de Scariolo que puso fin a la dinastía de Curry en la NBA","0"
"Le sorprenden robando en una tienda Movistar y le fichan de director comercial","1"
"La carretera que amenaza el tesoro amazónico de Chiribiquete crece: más de mil hectáreas deforestadas este año","0"
"Arantza Gandiaga, medalla de plata en la Universiada de ""snowboard""","0"
"Una madre informa del protocolo de seguridad a un trozo de pollo antes de hacerle el avión a su hijo","1"
"Confirman que dentro de los cactus hay una planta sensible que sólo quiere agua","1"
"Larga vida al chachismo","0"
"Ford Almussafes prorroga el ERTE hasta finales de julio","0"
"¿Frase de Mariano Rajoy o mensaje de error de Windows?","1"
"Kevin Heller, asesor del fiscal de La Haya: “La equivalencia entre Israel y Hamás es que ambos cometieron crímenes internacionales”","0"
"La chica con alas","0"
"Brote de tosferina: ¿qué es esta enfermedad? ¿Cuáles son sus síntomas?","0"
"Un análisis de sangre experimental detecta tumores en personas asintomáticas","0"
"El FBI abre una tienda de liberación de móviles iPhone","1"
"La Iglesia niega la existencia de los ateos","1"
"Así debes enterrar con dignidad los geranios que tu vecino tenía que haber regado durante tus vacaciones","1"
" Oh, bien.","0"
"La muerte de decenas de gatos por gripe aviar en Polonia pone en alerta a la OMS","0"
"La niña de la UCI","0"
"El Torneo Nacional Ciudad de Málaga reunirá a 144 gimnastas de todo el país","0"
"Un repartidor de Deliveroo sabe que llegará con 12’678 minutos de retraso porque tiene un doctorado en Física","1"
"De cuidados intensivos","0"
"Pasar el día en el gimnasio alarga la vida de mierda, según los expertos","1"
"El malagueño Rubén Salazar y el cajista Guillermo Del Pino, en la preselección para el Mundial sub-17","0"
"El tamaño del cometa de la misión Rosetta comparado con Motilla del Palancar","1"
"Dispensadores de gel desinfectante a pie de calle en Antequera","0"
"Dimite un edil del PP de La Carolina (Jaén) tras declarar por presunto delito de violencia de género sobre su pareja","0"
"El acusado de la violación en Igualada buscó noticias en Google sobre la agresión sexual","0"
"Alucina con el espectacular cambio físico de esta manzana Golden","1"
"El Europeo vuelve a esquivar a Dani Arce","0"
"Maastricht reclama a Francia un valioso fósil de lagarto prehistórico saqueado en el siglo XVIII","0"
"Anoche salimos a cenar con mis amigos y disfrutamos mucho de la comida.","0"
"Estas son las 50 playas y puertos deportivos de Málaga que izarán la bandera azul este verano","0"
"El rasca Cleopatra de la ONCE deja 100.000 euros en Ronda","0"
"Un oculista le pregunta a un paciente cómo se ve en diez años","1"
"Álvarez de Toledo assegura que l’estat actual de la política espanyola li recorda molt les seves vivències a la guerra del Vietnam","1"
"Unas banderas de la insurrección en la casa de un juez conservador del Supremo de EE UU cuestionan su imparcialidad","0"
"Alivio y prudencia en Wuhan por la relajación de las restricciones contra el covid","0"
"El ciclón Freddy azota Mozambique","0"
"Los primeros malagueños del Tour de Francia","0"
"Salud paró la vacunación contra la covid a policías y guardias civiles cuando ya estaban citados y con las dosis listas","0"
"Google crea un coche sin conductor ni pasajeros que va «donde le da la puta gana»","1"
"La izquierda trata de recomponerse bajo un nuevo liderazgo coral","0"
"Luis Figo será la imagen del Banco Sabadell","1"
"Una sandwichera es confundida con una aspiradora Roomba y lleva meses tirada en el suelo","1"
"Nigel Farage supera por primera vez en una encuesta al Partido Conservador","0"
"Un atracador siembra el pánico al poner un cuchillo en la garganta a la cajera de un supermercado de La Luz","0"
"Una mujer se casa con el delfín que le entregó el anillo de compromiso","1"
"Bien, relájate. Es solo una conferencia. Relájate.","0"
"Healthy Poké estrena local en el centro de Málaga","0"
"Conoce las 50 tapas de la ruta de Torremolinos con más sabor malagueño","0"
"Artistas que actuarán en la investidura de Trump","1"
"El autobús de Hazte Oír tiene dudas sobre si es autobús o autocar porque se siente ambas cosas","1"
"¿Cómo han acabado en nuestra cocina? Este es el origen de las cucarachas","0"
"Patinaje sobre hielo.","0"
"La tía Antonia, aterrada porque tu tío todavía no se ha puesto a cortar el jamón para Nochebuena","1"
"Ser famoso puede proporcionar la libertad de perseguir proyectos creativos y artísticos.","0"
" Hetio.","0"
"El Islam emprende una cruzada contra Wikipedia","0"
"El Museo Picasso rescata el viaje del fotógrafo Joel Meyerovitz a la Málaga de los 60: «Me cambió la vida»","0"
"Asturias permitirá que los cachopos salgan a la calle a partir del próximo lunes","1"
"Investidura y preservación de las instituciones","0"
"Papá no llamaría “precariedad laboral” al hecho de estar “todo el día en casa tocándote los cojones”","1"
"Artur Mas insiste en echar colonia y peinar personalmente a todos los catalanes que viajen fuera","1"
"Cada vez más españoles se muestran incapaces de expresar sus sentimientos si no es a través de una taza","1"
"Urbanismo pone fecha a su plan para agilizar los permisos de obra en Málaga","0"
"Un partido solidario acaba con goleada a favor de la droga","1"
"Falta de oxígeno, crematorios desbordados y mercado negro: la devastación en la India","0"
"Cortes en el tráfico este sábado por la XI Carrera San Silvestre","0"
"Una francesa y un belga serán los próximos astronautas europeos en viajar al espacio","0"
"El Mundo Today presenta «Cosmos, un viaje por todo el universo conocido: tu casa»","1"
"El Titanic vuelve a la superficie porque el problema se ha arreglado solo","1"
"Harry's Restro Benalmádena: cocina hindú casera con sabores auténticos y diferentes","0"
"Los fans critican la elección de Bruce Wayne como el nuevo Batman","1"
"Cómo un accidente de moto en Filipinas se está transformando en un proyecto solidario de surf","0"
"Hacienda llamará «colegas» a los contribuyentes","1"
"Estoy disfrutando el desafío de aprender nuevas técnicas en mi campo.","0"
"El adiós de Miguel Cabrera, leyenda viva del béisbol","0"
"Director general en plena crisis de madurez cuelga un poster de Iron Maiden en su despacho","1"
"Para no tener que venir aquí.","0"
"Festival de hielo y nieve en Harbin, China","0"
"Comedy Central asegura que Pérez-Reverte ha supervisado la traducción de todos los insultos de la nueva temporada de South Park","1"
"La 'chanson' de Quebec","0"
"Audiencias: Soraya gana la primera gala de «Operación Triunfo» con su interpretación del artículo 155","1"
"Un señor asegura que, hasta que no lee la portada de El País por la mañana, no es socialista","1"
"Comencen a declarar al judici del «procés» les olles que van ser colpejades a les cassolades","1"
"Cultura identifica más de 5.000 piezas expoliadas durante la guerra y la dictadura","0"
"Aprovecha una primera cita para pedir que le pregunten el temario de las oposiciones","1"
"La épica de Ureña vale una oreja","0"
"Un horizonte respirable","0"
"Capturado en Barcelona un gato salvaje de África tras entrar en una vivienda y atacar a dos mascotas","0"
"Desconexión en Villa La Ferdinanda, la joya escondida de los Médici en la Toscana","0"
"Tercera opción Minecraft.","0"
"El Nobel de Bob Dylan aparece en un Cash Converters de Vitoria","1"
"La infanta Elena promete que será la reina de todos los españoles","1"
"Desabróchense los cinturones: 2020 es el año de la lasaña","0"
"La bajada de las temperaturas permite abrir Debod","0"
"El Javier Cárdenas de Crónicas Marcianas viaja al futuro para entrevistarse a sí mismo en 2021","1"
"Un tren de Renfe logra retrasarse hasta encontrarse consigo mismo en el pasado","1"
"Abraham Lincoln","0"
"La Casa de Papel ficha a la «extranjera» Gibraltar para la próxima temporada","1"
"Es importante diversificar las inversiones para no depender de una sola fuente.","0"
"Las cartas de los presos de ETA para pedir el tercer grado","0"
"Un burrito, una arepa y un hot dog: comida hispana en Estados Unidos","0"
"Inusual Semana Santa con un sol abrasador","0"
"Jesucristo violó 13 leyes de la Unión Europea al convertir el agua en vino","1"
"Carme Chacón y Alfredo Pérez Rubalcaba se intercambian los teléfonos «para no perder el contacto»","1"
" No lo entiendo. Yo no sería así si los tuviera.","0"
"Zapatero advierte de que se avecina una grave crisis con Cataluña","1"
"Joana Vasconcelos, artista, aristócrata y karateca: “Madonna me dijo que ella y yo hacíamos lo mismo”","0"
"IBM se olvida de las máquinas y confía su futuro al 'cloud computing'","0"
"Una velada con Sócrates","0"
"Empoderamiento político, balas y feminicidios, México busca cómo salir del laberinto","0"
"El sándwich del Eme, el mejor del mundo, dicen los de Bilbao","0"
"Los españoles asumen que este 2021 nos invadirán los extraterrestres o algo peor y solo preguntan si lo cubre su seguro","1"
"Asintomático Unicaja","0"
"Consejos para mejorar la convivencia con tus compañeros de piso","1"
"“Te cuidas o te mueres”","0"
"El desarrollo sostenible como clave de nuestro futuro","0"
"Squash.","0"
"Una madre elabora un complicado plan para infiltrar un poco de col en un plato de macarrones","1"
"Bill Cosby recibe el premio más importante a los cómicos de EEUU","0"
"Tres detenidos de una banda dedicada al robo de maquinaria en empresas de construcción en Málaga","0"
"Los sopladores de hojas con mejor relación calidad-precio en Amazon","0"
"Pablo Casado y Albert Rivera siguieron discutiendo en el coche y en casa al salir del debate","1"
"La calidad geotécnica, a debate","0"
"Alcalá Meco cierra el fichaje de un nuevo delincuente para las próximas cinco temporadas","1"
"Juan Carlos I vuelve de Abu Dabi porque ya debe más dinero allí que aquí","1"
"Un niño exige un año sabático para montar el barco pirata de Playmobil","1"
"El Rubius empieza a estudiar latín para averiguar qué significa su nombre","1"
"El ‘Ecce Homo’ de Caravaggio ya está en el Prado: miniguía para conocerlo","0"
"Aprende a redactar el anuncio de alquiler de tu piso","1"
"La Amazonía, la joya verde del planeta, vive cada minuto en riesgo de deforestación","0"
"Un español le entrega la cabeza del Rey a Puigdemont y le incita a besarla","1"
"Diez consejos para vender tu piso rápidamente","1"
" ¿Estás tú?","0"
"Porque no respeto la terapia. Porque soy un científico. Porque invento, transformo, creo y destruyo a diario. Y cuando no me gusta algo del mundo, lo cambio. Y no creo en ir a una oficina rentada en algún centro comercial a escuchar a alguien a explicarme qué palabras son, qué sentimientos y cómo han ayudado a alguien a hacer nada. Creo que han ayudado a muchas personas a estar cómodos y dejar el miedo el cual es un estado demente que valoramos en los animales que comemos. Pero no algo que quiero para mí. No soy una vaca. Soy un pepinillo. Cuando me da la gana, cuando quiero. Tú preguntaste.","0"
"Ana Garralón, especialista en literatura infantil: “Fantasía y pedagogía siempre han estado peleadas”","0"
"Un escuadrón de bomberas y sembradoras para combatir los incendios en Bolivia","0"
" ¿Charlie, puedes escucharme?","0"
"Rajoy asegura que Victoria Prego era una ""magnífica periodista""","0"
"El gran público adoraba a Charlton Heston. Con razón","0"
"Una investigación de Sanidad descarta que España vaya a sufrir una crisis de salud pública por el fentanilo","0"
"PETA desaconseja premiar al dueño dándole la patita","1"
"Finalizan las obras para mejorar las pistas de squash del Elola en Fuengirola","0"
"La Unión Europea establece que no es obligatorio aguantar la puerta o esperar en el ascensor a nadie que esté a más de 3,2 metros de distancia","1"
"Miguel Munárriz, factótum literario: “No siento que haya relevo generacional en la literatura”","0"
"El BOE publica la ley de amnistía entre dudas sobre su inmediata aplicación","0"
"Lo siento. Cometí un error. No volveré a hacerlo.","0"
"Lárgate de aquí. Tengo donde ir. Lárgate. Vete.","0"
"Estas son las tablas de paddle surf hinchables mejor valoradas en Amazon","0"
"El segundo espigón de la playa de Ferrara, pendiente aún del estudio de impacto ambiental","0"
"Le asegura a la peluquera que le ha gustado el nuevo corte de pelo pese a que ha empezado a planear su suicidio","1"
"Qué bien, otra serie más que terminará en decepción.","1"
"Nueva conquista feminista: El dueño de este bar también ha puesto cámaras en el baño de hombres","1"
"Mark Zuckerberg llega a un acuerdo con Fripozo para que en el “metaverso” se puedan comer Nuggets y patatas","1"
"La sospecha de manipulación de otra foto agrava la crisis de credibilidad de la familia real británica","0"
"Esta es la (dudosa) lista de las 50 mejores comidas del mundo, según CNN","0"
"Usar la madrugada en el centro de menores para aprender a ser panadero","0"
"Morán dice que los agricultores y ganaderos son ""los paganinis de cualquier tensión comercial""","0"
"La biblioteca García Márquez de Barcelona, galardonada como la mejor del mundo, cierra tres semanas por grietas","0"
"El secreto para unos pies sin durezas: esta lima eléctrica exfoliante y superventas","0"
"Meetic anuncia que ya ha emparejado a todo el mundo","1"
"Se compra una Play en el Red Dead Redemption para poder jugar a la Play en el Red Dead Redemption","1"
"La vida es cañón para Alcalá Norte: historia del grupo en boca de todo el mundo","0"
"El reto de llevar un puente desde Asturias a Estepona en solo un día: el viaje en tráiler de 1.000 km","0"
"Diez padres contemporáneos nos explican cómo se relacionan con sus hijos","1"
"El actor Hovik Keuchkerian admite entre lágrimas que cargó contra los guionistas porque no sabe leer","1"
"La epidemia global de dengue y el repunte del zika se ciernen sobre los viajes de Semana Santa","0"
"Kate Middleton asciende a su inseparable estilista, Natasha Archer, a asistente ejecutiva","0"
"Un funcionario vuelve de su pausa para el desayuno y encuentra una civilización totalmente distinta","1"
"A Johann Sebastian Bach y Thom Yorke","0"
"Dos de cada tres ladrones a la fuga reconocen vestirse exclusivamente con la ropa tendida","1"
"Oliver Atom llega a portería","1"
"Fin de fiesta de la cantera del Unicaja con homenaje a Badji y Guillermo Del Pino","0"
"Cuando pruebes estas zapatillas ya no querrás otras","0"
"Qué bien que nadie trajo lo que había prometido.","1"
"Un refugio climático en la plaza Adolfo Suárez de Torremolinos","0"
"¿Otra vez la covid? Sí, hay un repunte veraniego de casos leves","0"
"Angola detiene al asesino confeso del hijo del empresario Santiago Bergareche","0"
"¿Quieres dedicarte a la cooperación internacional? Esta es la formación que necesitas","0"
"Nerja lleva a los tribunales la reclamación económica del Gobierno sobre la depuradora","0"
"Abordo: el pequeño astillero en Calafell que actualiza una embarcación tradicional, barata y accesible","0"
"China intensifica los rescates tras contabilizar 20 muertos y 19 desaparecidos por las lluvias torrenciales","0"
"Ah, sí, porque las reparaciones en casa nunca son caras, ¿verdad?","1"
" Le preguntaste al indicado.","0"
"Perro con un brazo entre los dientes solo quiere jugar","1"
"Los estudiantes responden en los exámenes de la Selectividad usando emoticonos de WhatsApp","1"
"Jordi Hurtado lamenta que no se le suba el sueldo desde 1432","1"
"Burger King retira sus hamburguesas de carne de Cristo","1"
"De acuerdo. Nos vemos pronto, querida.","0"
"Un año más, el fundador y único trabajador de Glovo celebra completamente solo la cena de empresa","1"
"Homenaje a Albert Einstein en La 2 y los canales temáticos","0"
"Detenido el gerente de una gestoría de Alicante por grabar y almacenar imágenes de sus clientes con cámaras espía","0"
"Construyen un monumento en Atocha por las víctimas de la web de Renfe","1"
"“Si quieres ser asesino profesional tienes que asesinar cada día, no solo cuando estás inspirado”, dice un asesino profesional","1"
"El circo calienta la pista de hielo","0"
"Felipe VI encarga a Barack Obama la formación de un gobierno","1"
"Una bola de la Policía disparada en Barcelona impacta en el ojo de Juan José Padilla en su domicilio de Cádiz","1"
" Eldritch es idiota.","0"
"Martina Klein anunciará también los recortes del Gobierno","1"
"La destilación genética","0"
"El Madrid nunca muere","0"
"El Francisco Franco que recomendaba usar la nieve como medicina en el siglo XVI","0"
"Anchoa, interesada en mudarse a una aceituna más grande","1"
"Cuenta conmigo.","0"
"Franz Ferdinand presentará su nuevo disco en Madrid","0"
"El arbitraje internacional insta a Gazprom a pagar más de 13.000 millones de euros por cortar el gas a Alemania","0"
"Un británico residente en España adquiere por 36 millones el eccehomo de Caravaggio","0"
"Hay que charlar.","0"
"Una docena de detenidos en China vinculados al accidente de Tianjin","0"
"Muere el periodista Constantino Mediavilla","0"
"La contaminación en los colegios españoles supera los límites de la Organización Mundial de la Salud","0"
"Los videojuegos entran hasta la cocina","0"
"Pad Thai Wok moderniza la comida asiática y extiende su red","0"
"La década del Rey constitucional","0"
"Paradela ve «incuestionable» el respaldo al sector minero y destaca su papel en la transición energética","0"
"Oh, claro, los famosos nunca tienen que preocuparse por ser auténticos, solo por complacer a todos.","1"
"El resurgir del Muro de Puerta Nueva","0"
"Apple presenta el nuevo iPad Amateur, hecho de cartón","1"
"Antonio Tejado, sobrino de María del Monte, en libertad provisional sin fianza junto a los otros acusados de robar en el chalé de la artista","0"
"Mamá insiste en firmar todos los mensajes que envía por Whatsapp","1"
"Christian Bale ha engordado 60.000 kilos para interpretar a Moby Dick en su próxima película","1"
"Luz verde al desarrollo urbanístico de la zona norte de Marbella con 219 viviendas de libre mercado y 166 VPO","0"
"¿Qué expresiones «de seguridad» usamos los españoles durante nuestras prácticas de sadomasoquismo?","1"
"Yo también te quiero.","0"
"El desierto de Merzouga: cómo descubrir uno de los enclaves más fascinantes de Marruecos","0"
"Armar a los profesores en Estados Unidos podría no ser muy buena idea","1"
"Poca Francia y algo de Mbappé","0"
"El Festival de Hielo de Harbin calienta motores","0"
"La clase media baja la persiana en Francia","0"
"Pruebo los mejores organizadores para debajo del fregadero","0"
"La extraña gala de los Goya de la música","0"
"Cinco trucos para mejorar la convivencia con los compañeros de piso de tus padres","1"
"Netflix prohíbe también mirar más de cinco segundos a los personajes de sus series","1"
"Los autores de “Yo fui a EGB” admiten que no tienen el graduado","1"
"Una madre desaparece misteriosamente durante varios segundos tras cubrirse la cara con las manos","1"
"Haz de pronto. Adiós, doc. Gran sesión.","0"
"Acción Cultural Miguel de Cervantes","0"
"Julio José Iglesias da la cara por Íñigo Onieva y por su restaurante","0"
"Audiencias: TVE cancela «Diarios de la cuarentena» porque los espectadores salían huyendo a la calle al verla","1"
"Amigos que no pueden faltar en tu fiesta en casa","1"
"Una enfermedad de hombres que mata a las mujeres","0"
"La Unesco concede su medalla de oro Mahatma Gandhi al Centro por la Paz de Bancaixa en Benicàssim","0"
