text,label
"Las principales calles se ensanchan, aparecen las arboledas, los paseos, las grandes plazas y se intenta organizar el crecimiento urbano a partir de plantas regulares.",1
"Desde que nace, el hombre se relaciona con un ambiente estético determinado.",0
Los pensadores liberales del siglo XIX abjuraron de ambos.,1
"La explosión de las redes sociales, la fotografía y el vídeo digital, el auge de la telefonía móvil, el e-mail y la navegación web han expandido la información digital hasta límites insospechados.",1
"También está la falta de vegetación, cuya labor, entre otras, es la de absorción del calor.",1
"Puede ir toda la familia"".",0
"Los perros quieren saber cuándo lo están haciendo bien, así que felicitándolo y con una pequeña recompensa continuará comportándose así.",0
"Hoy estudia fisica avanzada en Estados Unidos"", comenta Purificación Prados, una de las profesoras de Valle Libertad.",0
"""Tendrán que modificar su forma de trabajar para ser competitivos"", explica el gerente de la Asociación Nacional de Medianos Empresarios de Comercio y Ocio.",0
Es también la capacidad que tiene de reducir al mínimo los recursos usados para alcanzar los objetivos de la organización (hacer las cosas bien) y la capacidad para determinar los objetivos apropiados (hacer lo que se debe hacer).,1
"Era apacible, nunca se enfadaba y yo le quería mucho Vivía con nosotros desde siempre.",0
"La fabricación de monedas fundiendo tubos de pasta de dentí-frico, evidentemente, no tuvo éxito.",1
"La verdadera ayuda al Tercer Mundo no es la de la dádiva, por más noble y bien intencionada que sea la voluntad con que se dé.",0
"""Hemos hecho tantas cosas con él que ahora nos cuenta todo lo que hace en clase porque siente que también es asunto nuestro.",0
No es la historia de un artista aislado.,0
Quizá la mejor forma de acercarse a Argentina es contar sus historias.,0
"A partir del siglo XV esta práctica se popularizó entre marineros, aventureros y miembros de grupos sociales mar-ginados, lo que provocó una actitud de rechazo en diversas culturas, como la occidental.",1
"Sabemos, sin embargo, que el impacto de la actividad humana es enorme.",1
"Si la publicidad o folleto del curso hace referencia a la realización de prácticas o la incorporación a una bolsa de empleo, hay que comprobar su veracidad y exigir información sobre los acuerdos con las empresas donde se realicen las prácticas o la actividad laboral.",1
"Basado en diez pasos simples que sirven para reorientar la conducta de los jóvenes problemáticos, Adolescentes desafiantes y rebeldes ofrece soluciones prácticas para resolver los conflictos cotidianos.",1
"Mientras se alejaba, dejaba tras de sí una enorme estela de crudo.",0
"Adrián Guerrero muestra sus esculturas en las que aborda los cambios en la forma de ver y entender la vida, la realidad y el arte en la sociedad actual.",1
"Es importante que nos desarrollemos como seres abiertos a posibilidades, constructores de mundos.",1
"Aunque se hable de nuevo comienzo por un lado, por el otro Rasmussen advierte a Rusia de que va a continuar con su política de puertas abiertas, y que en ningún caso la Alianza va a dejar de existir, por mucho que Moscú se empeñe en asegurar que es una pieza obsoleta de la maquinaria de la guerra fría.",1
Más bien comprendan para qué sirve la Historia.,0
Pero el diálogo más antiguo que se ha encontrado proviene de Mesopotamia.,0
Es propio de cada ser humano y de cada cultura que el valor que se autoatribuye sea validado por otra conciencia.,1
"ualquiera que haga una carrera musical, o lo hace a un alto niel o no vale la pena.",0
"Podría tomar un poco, más tarde.",0
"Una vez celebrado el mismo, hay ciertos trámites burocráticos necesarios que corren a cargo de la empresa contratante como son la afiliación y/o alta en la Seguridad Social (dentro de los 5 días anteriores a la fecha de comienzo del contrato) y el registro en el INEM (en los 10 días siguientes a la misma fecha).",1
"Pero aun así, y dejando aparte el debate sobre si su intención primigenia era mágico-religiosa o meramente estética, lo cierto es que nuestros antepasados nos han dejado muestras de sobra que nos hablan de su sensibilidad artística y su gran sentido de la belleza.",1
"Si te gusta el deporte, busca un hotel con gimnasio; lleva ropa deportiva en tu maleta y trata de mantener tus hábitos.",1
La educación obligatoria refuerza algunos valores familiares tradicionales y modifica otros.,0
"En Baltimore descubrieron diferencias de hasta 16 años en la esperanza de vida entre los barrios pobres y ricos, donde hay más zonas verdes y la dieta es más saludable.",1
Acompañamos y asesoramos a empresas teniendo en cuenta sus características específicas y las de sus trabajadores.,1
"Su marido, un ingeniero de proteínas, repetía: ""Aquí no hay lugar para nosotros"".",0
"""El ocio se ve como algo tonto, sin importancia, improductivo"".",0
"Esta Universidad tiene una línea, esta Universidad tiene una Historia.",0
Pero no oy tan ingenuo como para penar que hay una relación directa atre el dinero y la calidad».,0
Más del 50% basa su decisión y contrata en base a sus intuiciones sobre otros factores y dos tercios señalaron que jamás se han arrepentido de sus decisiones de contratación.,1
Los humanos somos juguetes del azar (72).,1
Trabajamos con más de 100 empresas nacionales e internacionales.,0
Esto no significa que todos los que navegan por las redes sociales sean unos tristes ineptos en el cara a cara.,0
"Lo más sorprendente de los resultados obtenidos, sin embargo, fue que los voluntarios más optimistas -aquellos que pensaban que estaban envejeciendo bien - no siempre coincidían con los que tenían mejor salud.",0
Khedira asestó el golpe definitivo antes de noquear a su rival con el quinto gol en el minuto 29.,1
Recibe el placer del baile en cada paso y movimiento.,1
Tres razas que vivían cada una en su respectivo rincón.,0
"Un tren de pasajeros totalmente desaparecido después de ser arrollado por una ola gigantesca junto a la costa; conductores desesperados huyendo de una lengua de agua de 10 metros de altura, algunos de ellos sin éxito; entre 200 y 300 cuerpos sin vida desperdigados por la playa de Sendai, la ciudad más afectada por el tsunami; una planta petroquímica ardiendo: un reactor nuclear cuyo fallo en el sistema de refrigeración obligaba a declarar el estado de emergencia nuclear y a evacuar a 3.000 personas en un radio de dos kilómetros.",1
"Entre ellas, los teclados virtuales, las tarjetas de coordenadas que se le entregan en mano al titular de la cuenta, el DNI electrónico o las claves únicas enviadas por SMS.",1
"Además, esta persona actúa de egonero durante casi toda su vida.",0
"Nacido de la fusión de los museos de la DGI y de la Aduana, expone desde alambiques para fabricar alcohol ilegal incautados en operativos hasta un baúl que se usaba para recaudar impuestos en el siglo XIX.",1
Un truco para comprobar qué preposición necesitamos en un caso concreto es usar algún buscador de internet y ver el número de resultados que obtenemos.,1
"El protagonista del filme es un ""Robinson Crusoe espacial"", un náufrago clamico que queda abandonado a su suerto en un territorio mucho más hostil que cualquier isla desierta de nuestra Tierra.",1
"El guía no hablaba ni francés ni árabe y, encima, al tercer día se puso enfermo y tuvimos que hacer el resto del viaje solos.",0
Él quería ser rico como sus compañeros de clase.,0
"En caso de que vivan de forma indepen-diente, es necesario el consentimiento expreso o tácito de sus padres o tutores.",1
"Por eso, postulaba la democracia y combatia las lacras derivadas del culto al caudillo.",1
"El visitante pronto descubre que La Habana presenta dos partes: una moderna y otra más antigua, la Habana Vieja, deslumbrante no solo por el ambiente que en ella se respira, sino por tratarse del conjunto colonial más rico de Latinoamérica.",1
No se podrá establecer periodo de prueba cuando el trabajador haya ya desempeñado las mismas funciones con anterioridad en la empresa bajo cualquier modalidad de contratación.,1
"un empresario individual, o puede ser una persona jurídica como ocurre en el caso de las sociedades.",1
Debe incluirse además la forma de pago.,0
Pasaron varios años antes de saber que el libro era Las Mil y Una noches.,0
La autora ha constatado que muchos de sus compatriotas en las grandes urbes americanas se sienten ansiosos si no tienen su agenda llena de cosas a cada minuto.,1
"- Las consecuencias de insurrecciones o disturbios si, al tomar parte en ellos, el asegurado hubiese violado las leyes aplicables en el país correspondiente, y las consecuencias de peleas, excepto en defensa propia.",1
"En Santiago, por el mismo precio, se puede arrendar un departamento de una o dos habitaciones.",1
Escribo porque recientemente he sido víctima de una estafa.,0
Estoy trabajando en la universidad y mi jefe de departamento quiere que pase un año haciendo investigación de campo en alguna selva de América.,1
"Esta es, sin duda, una de las mejores imágenes de la ciudad.",1
"Las cepas chilenas, sin embargo, se mantuvieron libres de la plaga y contribuyeron posteriormente, en gran medida, a la recuperación mundial de la industria vitivinicola.",1
"Decía el otro día Gay Talese, casi con pavor, que la masculinidad ha sido completamente puesta patas arriba por el feminismo y la corrección política.",0
Son buenísimas.,0
"- La educación artística se expresa a través de la plástica, la danza, el teatro, la literatura y la música.",1
Ellas serán el símbolo de nuestros sueños.,1
"Intentan parar el progreso y el avance tecnológico con el argumento de que se acabará la creación artística musical y literaria si no se persigue a los jóvenes que, por primera vez en la historia de la humanidad, pueden acceder a la cultura universal con un solo dic.",1
"A fines de los 80, el edificio -en realidad tres casas pegadas- fue remodelado como museo por el arquitecto Pablo Beitía.",1
"Los alumnos le estudian música suelen te-er éxito en el resto de estudios, aseña a concentrarse, a trabajar a equipo, a dirigir, a no hablar ando el otro habla... desarrolla l imaginación y la creatividad.",1
¡Es genial!,0
Mucha de la infelicidad argentina nace de una lección que la realidad siempre contradice.,0
Hay una extensa sección de datos estadísticos que incluye el acceso a las ediciones recientes de World Population Prospects y cifras comparativas sobre las tendencias poblacionales y el envejecimiento de la población mundial.,1
Hasta la NASA reconoce que la mitad de este aumento se debe al COz y la otra a los ciclos sola-res.,1
"""El consuelo fue que en Aracataca habían abierto por esos años la escuela montessoriana, cuyas maestras estimulaban los cinco sentidos mediante ejercicios prácticos y enseñaban a cantar.",1
"Entonces, como ahora, los grandes nombres acabaron ocultando la memoria de los otros, discretas figuras de segunda fila, quizá no tocadas por la mano del genio pero sin las cuales el conocimiento de ese período quedaría decididamente incompleto.",1
Espero que en su segundo año de vida consideren sus errores e intenten cumplir sus promesas.,1
"Hacia finales de la década de los cincuenta en el siglo pasado, Singapur era una colonia pobre, no sólo por la pobreza de su gente sino porque carecía de recursos naturales.",1
"Eliminan no solo las bacterias dañinas, sino también las bacterias propias del organismo, que nos protegen.",0
"Sin embargo, hay algo que este método no ve con buenos ojos: todo lo relacionado con la televi-sión, los videojuegos, los móviles, etc. ""Depende de cada escuela, pero es cierto que se recomienda que no vean la tele"", explica uno de los maestros de un centro Waldorf.",1
"Que nadie piense, por el argumento, que esta peli es una cursilada.",0
Tenía nuevas pistas y sabía que acabaría descubriendo el misterio.,0
Las raíces de esta creencia llegan hasta Babilonia y el antiguo Egipto.,0
"El tiempo dedicado a la creación productiva, como puede ser la redacción de un correo importante, ocupa el 25% de la jornada.",1
"Son animales únicos, aunque conservan algún parecido con los leones marinos de California.",1
"Desde entonces, su éxito ha sido arrollador: en 2020, cuatro años después de su creación, ya tenía más de 800 millones de usuarios activos al mes.",1
"Como En el camino, de Jack Kerouac, narra la historia de dos compinches que peregrinan en un auto buscando el sentido de la existencia.",1
"De producirse dicha defunción durante el plazo citado, el arrendamiento se extinguirá al cumplirse dicho plazo sea quien fuera el que hubiera sucedido al arrendatario en el arrendamiento.",1
Eran las doce del día.,0
La naturaleza es «culpable» de la situación.,0
Y el autor'es consciente de ello cuando insiste en que «lo publicado se basa en ejemplos de mercado de personalidad socioeconómica y cultural muy diferente de la nuestra».,1
"Al principio se usó con ese fin, pero en el año 2006 se hizo pública y empezaron a usarla otras personas, sobre todo en Estados Unidos, Canadá y Reino Unido.",1
No es del género de cienciaficción ni tampoco de filosofía; no es ni un libro de viajes ni un tratado de matemáticas.,1
"Los tutores acompañan a una misma clase durante seis años, creando una estrecha relación que permite que el maestro preste especial atención al momento evolutivo de cada niño para darle tiempo en su proceso de desarrollo.",1
que solo se preocupa por su físico y que considera inferior a cualquier persona que tenga que trabajar.,0
""" Qué frase!"", exclamó Roberto con admiración.",0
"Éste es el mensaje que debe llegar a los pueblos del África, de América Latina y de Asia desde la Unión Europea: es posible salir de la pobreza; y para dejar de producir pobreza y empezar a producir riqueza como lo están haciendo ya tantos países de Asia y comienzan a hacerlo algunos en América Latina, son indispensables la legalidad, la libertad y unas reformas que arrebaten la responsabilidad de la producción al Estado-la fuente principal de la corrupción, siempre-; que estimulen la competencia y la iniciativa individual, y abran las fronteras a las fuerzas del mercado exterior, el mecanismo que más rápidamente sanea y moderniza una economía.",1
"Lo que dice el diario en ese momento es la verdad (debe ser verdad, si sale en el diario) y la próxima oportunidad para corregir o actualizar esa «ver-dad» se presenta 24 horas más tarde.",1
"Y, ya sea en las tierras del Cantábrico, en la meseta central, en las orillas levantinas del Mediterráneo, o en las tierras del sur, la verdad es que contamos con romerías de gran trascendencia etnológica y antropológica que nos pueden servir de ejemplo de ello.",1
Esto también nos hace destacar mucho entre la competencia en el sector del marketingy la publicidad.,1
Ya me había pasado hace dos años.,0
Soy dueño de mis nego-cios».,1
"Si nos atenemos a la primera explicación, resulta curioso que los animales más frecuentes en las paredes de las cuevas no fueran precisamente los más habituales en su dieta; y además de plantas y semillas que también formaban parte de su alimentación tampoco se han encontrado imáge-nes.",1
El pecho toca las rodillas.,0
"Viví en Una residencia de estudiantes en Fantoft, a Una media hora más o menos del centro de la ciudad.",1
"Desde que me enteré de que, muchos años atrás, se había cometido en mi casa aquel crimen aún no resuelto, me obsesionó la idea de resolver yo misma el misterio.",0
"Por fin, al cumplir la edad reglamentaria, pudo incorporarse a filas.",1
"En general se recomienda 1 comprimido cada 8 horas, sin sobrepasar los 3 comprimidos al dia.",1
Esta semana no he podido llamar ni enviar mensajes y ha sido horrible.,0
Internet ha iniciado una guerra entre el inmovilismo deseado por algunos y la transformación necesaria que exige el progreso.,1
Y no curre.,0
"También hay guías sobre más de 60 temas entre los que se incluyen la cuestión del género y la salud, la ayuda para el desarrollo, los programas de desarrollo y la crisis financiera asiática.",1
"Allí hay todo tipo de milagros, de países grandes como China, de países como Japón y Corea que marcaron el inicio del resurgimiento de Asia.",1
"También existe el sistema de pensiones o residenciales, donde el visitante puede arrendar una habitación en un barrio cercano al lugar de trabajo o estudio.",1
El español (o castellano) es una de las lenguas románicas derivadas del latin.,1
"Esta incorporación se debió, probablemente, a que los conquistadores españoles se mezclaron con los pueblos originarios de América y esto dio lugar al mestizaje de razas, lenguas, culturas y creencias.",1
"Así, la etnicidad irrumpe de pronto en la política.",1
"Actualmente, las niñas españolas entran en esta etapa entre los 9 y los 11 años, mientras que sus compañeros varo-nes, en general, siguen siendo niños y haciendo cosas de niños hasta los 12 ó 13 años.",1
"Desde hace meses me gira (121) por la cabeza una historia que no me decido a escribir, pero que tampoco consigo olvidar.",0
¿Medio grado es peligroso?,0
El muro de mentiras pasará por cuatro Estados y constará de dos vallas y un sistema de radares para ser absolutamente infranqueable.,1
"La Musicoterapia proporciona un espacio terapéutico estructurado, ofreciendo seguridad para propiciar los cambios deseados en cada paciente.",1
"Si alguno de estos efectos adversos empeora, comuniqueselo a su médico o farmacéutico.",0
"De ahí que, a la hora de creer en algo, se inclinen por «conocer idiferentes creencias y quedarse con lo mejor de cada una de ellas» (66%).",1
Cien euros menos impuestos y retenciones y el quince por ciento que se lleva el agente o representante.,1
"Los programas miden lo que se puede medir, no lo que se requiere sistematizar para promover la calidad de las actividades académicas.",0
"La ciudad refleja la grandeza del Esta-do, por lo que todo gasto para embellecerla está bien em-pleado.",0
Otro sello de la casa fue la complejidad moral de sus historias.,1
"Según la dición, de la iglesia salen los habitantes del pueblo llevando a hombros las figuras de los santos.",1
"El capitán Cook, en su primer viaje a la Polinesia en 1796, observó que los indígenas pintaban sus cuerpos, introduciendo tinta de color negro bajo la piel.",1
El club inglés de fútbol Manchester United recibe cerca de veinticinco solicitudes anuales para que las cenizas de sus más fervientes hinchas incinerados sean esparcidas sobre su terreno de juego.,1
"En definitiva, investigar para formalizar la estrategia de comunicación publicitaria: crear, cambiar y consolidar actitudes en el consumidor, de forma que se cree una campaña capaz de perdurar y donde el mensaje se adecue a las características de los medios.",1
"A lo largo de muchos años se ha realizado con las peticiones enviadas por los oyentes, y así va a continuar en esta nueva etapa, con una duración de hora y media, en directo de lunes a viernes, pero en un nuevo horario.",1
Las cosas transcurrían estirando los pocos recursos.,0
Pero un trauma también puede superarse.,0
"Mis tías encendían respetuosamente la radio, en la que un comentador daba el informe que se escuchaba casi sin respirar, con una atención intensa, sobrecogida.",0
"Tenemos que incorpo rar comportamientos emocionales a nuestra teoría económica, y las funciones de utilidad que asignamos a las perso.",1
"Una escuela democrática se caracteriza por dos principios básicos: la posibilidad de que los alumnos escojan si quieren asistir a clase y la dinámica de asambleas, en la que cada persona, sea alumno, profesor o funcionario, tiene derecho a hablar y a votar, manteniéndose el principio de que todos los votos valen lo mismo.",1
Pero no todo eran guerras.,0
"Luego dio una larga vuelta, tomó la dirección de regreso y empezó a perderse en el mismo lugar del cielo por donde había aparecido.",1
"A pesar de los niveles diarios de contaminación, la actividad fisica no es perjudicial.",1
—¿Qué andas diciendo? —me contestó de malos modos.,0
¿ Y esa televisión de calidad que deseamos todos?,0
Los aumentos de los niveles de luz artificial producen alteraciones de los procesos fisiológicos.,1
Los solteros somos una comunidad y es fácil encontrar lugares para conocer gente y hacer cosas jun-tos.,1
"A pesar de .Que aborda numerosos aspectos, el debate se ha centrado en la regulación de las actuaciones musicales en la vía pública, que permite tocar sin autorización municipal previa, salvo cuando se utilicen instrumentos de percusión y medios de amplificación.",1
Fabricábamos hoces y rejas de arado en las herrerías del Incio.,1
"Todavía tierra de granjas a principios del siglo XIX, Harlem fue la primera sona residencial a las afueras de Nueva York cuando Alexander Hamilton, secretario del Tesoro, construyó una casa de campo llamada Hamilton Grange, que aún existe hoy, aunque no en su lugar original.",1
Y a América emigramos cuando llegó la peste de la patata.,0
Tras el descanso Brasil intentó salvar su honor y peleó por hacer gol.,0
"Es más fácil contar las publicaciones que evaluar los resultados de las labores docentes, por lo que éstas se han menospreciado entre los indicadores, minimizando el esfuerzo que los académicos destinan a ellas.",1
Pero hay todavía otro de índole más política.,0
"Hasta ahora, todos los sistemas de control han fracasado, por lo que sería más sensato revisar el concepto de propiedad intelectual y derechos de autor en la nueva sociedad digital y dejarse de perseguir a jóvenes a los que se les insulta llamándoles piratas, pero a los que, al mismo tiempo, se les estimula con este apelativo para que se adentren en lo que algunos se empeñan que sea la fruta prohibida.",1
Ante el luto la palabra clave es emoción.,1
"De hecho, el primer campeonato del mundo de escalada tuvo lugar en 1989.",1
"En su punto de madurez, cuando deben recogerse, tienen una tonalidad dorada o rojiza con unas rayas longitudinales y emiten un sonido característico al ser golpeados.",1
No está de más comprar de paso un buen lote de productos antiparasitarios.,1
"Durante la comida, mis padres han vuelto a discutir sobre mis vacaciones.",1
Las competiciones deportivas normales están cubiertas.,0
” pensó el inspector.,0
"Es urgente incorporar explícitamente el respeto a los derechos humanos no solo en las instituciones po-líticas, sino también en el núcleo duro de las organizaciones empresariales y de las entidades bancarias.",1
"Cabe aquí la importancia del ""software educativo"" y la formación de ""tuto-res competentes"" para el aprendizaje de este nuevo lenguaje en el espacio electrónico.",1
"Si aún no lo has hecho, es buen momento para colocarle un chip localizador, ya que estará en lugares que no conoce y podria perderse.",0
"Afirma que hay ""edificios enfermos"" y explica cómo crear un espacio sano y alejado de la influencia de las ondas electromagnéticas.",0
Te colocas a cuatro patas.,0
La lista de productos farmacológicos que con más frecuencia se utilizan habitualmente para la automedicación es amplia.,1
Los grupos que realizan estas construcciones adoptan el nombre de la ciudad de la que proceden y se identifican por el color de sus camisas y de sus fajas.,1
"La academia Welton, un internado privado muy tradicional situado en las montañas de Vermont, va a comenzar el año lectivo con un nuevo profesor de Literatura, John Keating (Robin Williams), quien con métodos bastante heterodoxos logrará poco a poco que sus alumnos comiencen a pensar por sí mismos y les descubrirá que cada uno tiene en sus manos hacer de su vida algo extraordinario.",1
En el primer semestre de este año se ha producido un aumento de las reclamaciones de un 30% en el sector de la telefonia móvil según datos de la Oficina de sAtención al Usuario de Telecomunicaciones.,1
"En Cuenca, siendo las diecinueve horas del 22 de diciembre del corriente, se reúnen en la calle Almendralejo, número treinta y siete en primera convocatoria, la Junta de la Comunidad de Propietarios del edificio de la susodicha calle, hallándose presentes todos los integrantes de la junta a excepción de don Julián Gamba Suárez, que causa baja por enfermedad.",1
"Eso es lo puñetero y lo peligroso de este asunto: que no estamos hablando del pasado, sino de la relación del presente con el pasado; es decir.",1
"Así, dos interlocutores pueden, por ejemplo, charlar mediante videoconferencia sentados ""frente a frente"" a tamaño real.",1
"Deben coexistir grandes y pequeños sin abusos de poder, porque son complementarios, no adversarios.",0
"Esa mala muerte que terminó atrapándole cuarenta años después, cuando mis palabras se hicieron tan adultas que perdieron sus poderes.",0
Ese plan colocaba la vivienda social al alcance de los ingresos modestos de los ciudadanos bajo una condición especial: el compromiso de tener su casa en barrios donde compartían con vecinos de las otras etnias.,1
"Estos los ayudaban esparciendo flores aromáticas, guiándoles así hasta sus antiguos hogares.",0
"Solo con ella se transmite convicción y con esta, credibilidad.",0
"Si va en la parte de atrás, desconecta los altavoces allí, porque los sonidos le afectan mucho más que a los humanos.",0
"Aunque le gustaba compararse con un marine entrenado para sobrevivir en cualquier parte, la valentía tenía que ver para él menos con los peligros de guerra que con la integridad moral.",1
"En primer lugar, solicite a su operador la «desconexión de los servicios de tarificación adicional» si no desea este tipo de servicios para evitar ser víctima de un nuevo fraude.",1
"El uso masivo de Internet, sumado al desarrollo de la Web 2.0, ha modificado el modo, en que esta presencia ciudadana se lleva (85) a cabo y podría convertirse en una oportunidad para enfrentar problemas de desigualdad social.",1
"Los nacionales que hablan de los peligros de la inmigracion, los contratan sin el menor reparo, porque gracias a las Emeritas, tienen sus casas brillando y sus fábricas funcionando.",0
"Además, la policía del país cuenta con el respeto de la población y un prestigio que la hace plenamente confiable.",1
En mi memoria solo estamos nosotras.,0
No apures la duración de tu visado: algunos países exigen que tenga como mínimo seis meses de vigencia en la fecha del viaje.,1
¿QUIEN DA LA VEZ?,0
"Tampoco deben faltar los frutos secos, las aceitunas, las infusiones y, por supuesto, el aceite de oliva, uno de los ingredientes estrella de esta dieta.",1
Y siempre quedan los tapones.,0
"Como consecuencia de este cambio, los momentos de ocio han sido devo rados por la vorágine laboral.",1
Quizá lo que más se envidiaba de Ivo era la posesión de la codiciada (渴望的)llave de la torrecita.,0
"Viendo las cosas desde la perspectiva de la vida, ofende sentirse bajo el control y el cálculo de la muerte.",1
"Finalmente me abrí a la autenticidad, a la sinceridad.",0
"Aunque aún queda mucho por saber, si se conocen ya las razones por las que una persona puede quedar""marcada trágicamente para toda la vida o que otra, por el contrario, haga frente a la contrariedad y disfrute de la vida cotidiana.",1
"Es au-tora, además, del libro para niños Las vacas comen espaguetis.",1
- Cada muestra se exhibirá durante quince días.,0
"Con todo, las ciudades chilenas están entre las más económicas del mundo para vivir.",1
"comenta que sólo le falta un último bautizo, el de la muerte.",0
Aprender a bailar requiere mucha paciencia y una actitud positiva.,0
"Según Michael Miller, experto en cardiología preventiva de la Universidad de Maryland en los Estados Unidos, escuchar la música que más nos alegra favorece la buena salud cardíaca.",1
A ver si alquien me da un buen consejo.,0
Porque todo lo que el tocaba era un cuento fascinante.,0
"Y como nada escandaliza ya en sociedades donde casi todo está permitido, hay que ir cada vez más lejos en la audacia informativa, valiéndose de todo y aplastando cualquier escrúpulo.",0
"Aunque el proceso es complicado, es probable que al final el dinero vuelva a la comunidad.",1
Por segunda vez Brasil pierde un mundial como anfitrión con una derrota traumática.,1
Las principales diferencias observables remiten tanto al diferente timing del proceso como a las diferencias estructurales que separan a las eco.,1
"En incontables poemas y cartas había escrito: ""Me enterrarán en Buenos Aires, donde he nacido"".",0
"Con artilugios inventados para el caso, con cubos y a mano, detuvieron el avance del chapapote y evitaron un colosal desastre ecológico y económico.",1
En la ponencia se examinan los procesos que estimulan la inmigración laboral desde los países de aco-gida.,1
"Hemos sustituido una semana de vacaciones en la playa, sin hacer nada, por un fin de semana en el que aprovechamos para hacer un cursillo de buceo de 10 horas.",1
"En los últimos cinco años, la banca on-line ha registrado un crecimiento aproximado del 80 % en nuestro país aunque su implantación en España sigue por detrás del resto de la Unión Europea, ya que aún muchos españoles no se sienten cómodos haciendo sus transacciones bancarias por Internet.",1
También hemos dispuesto las cosas de modo que nadie entienda la ciencia y la tecnología.,0
"Un libro útil y eficaz con el que los padres aprenderán a potenciar el respeto mutuo, a poner en práctica la resolución conjunta de los problemas y a reforzar los vínculos familiares, al tiempo que proporcionarán al joven adolescente las herramientas necesarias para convertirse en un adulto maduro e independiente.",1
"Pero este éxito económico y comercial también trae consigo los ataques de los piratas, por lo que en la ciudad abundan las construcciones con fines estratégicos y defensivos.",1
Se cumplía el minuto 10 cuando un córner lo aprovechó Müller para escaparse de David Luiz y marcar a placer con la derecha en el segundo palo.,1
"Los españoles cuentan muchos chistes: en las reuniones de amigos, después de una cena, cuando van de excursión o, simplemente, cuando hay entre los reunidos alguien a quien le gusta contar chistes o tiene una gracia especial para hacerlo.",1
¿Cuál es la receta de Kiyosaki?,0
"Frente a todas las evidencias, la historia de la evolución demuestra que el círculo familiar restringido en el que se ejerce el altruismo se amplía con el paso del tiempo de forma ininte-rrumpida.",1
"No factures tu ordenador, PDA, móvil, ni la documentación importante: más de 29 millones de maletas se perdieron el año pasado en los aeropuertos europeos.",1
Ese día comenzaba la fiesta dedicada a los niños y que duraba los 20 dias del mes.,1
"Y en tanto se adoptan esas medidas, se podria hablar de conflicto chileno-mapuche.",0
es los detalles de la situación.,1
"El penúltimo de los militares, Leopoldo F. Galtieri, embriago el país entero con la ilusión de que estaba derrotando en el Atlántico Sur a las mayores fuerzas navales del planeta.",1
"Amparándose en esta afirmación y para atajar falsos mitos y el desconocimiento de sus propiedades nutritivas, más de 8200 panaderías de Cataluña participan en la campaña «Pan cada día».",1
El hecho de participar y exponer en el espacio de 3Plantas implica la total aceptación de las cláusulas anteriormente presentadas.,1
"Si hubiéramos recibido ayuda institucional, habriamos podido llegar a muchísimos más niños.",0
Se realizó una reforma constitucional que consagraba el reconocimiento de los pueblos originarios y se creó el Fondo Nacional de Desarrollo Indígena.,0
"Entre los siglos XVII y XIX los mapuches se expandieron al este de los Andes, de forma violenta en unos casos y pacifica en otros, en un proceso que significó la aculturación de los tehuelches y otros grupos de cazadores nómadas.",1
"Para que nos entendamos, ser supersticioso es creer que a una acción o circunstancia concreta seguirá un resultado (mala suerte) sin que exista relación causa-efecto obietiva entre ambos hechos.",1
"Suele considerarse normalmente que una persona «envejece bien» si tiene pocas dolencias o si sigue manteniendo más o menos sus facultades, si bien no existe un consenso en la comunidad médica a la hora de definir con exactitud lo que puede entenderse como un envejecimiento adecuado.",1
"Ambas han contribuido al progreso material y cultural de la humanidad, a la creación del individuo soberano y al reconocimiento de sus derechos, a hacer retroceder la pobreza y la ignorancia.",1
"Tomando en consideración el marco europeo, nos interesa presentar cómo la política de inmigración, en su ""versión española"" utiliza un ""discurso dominante y privilegiado que organiza y clasifica los significados acerca de qué supone la inmigración, quiénes son los inmigrantes y los problemas que estos provocan.",1
"El feminismo ha venido a liberarnos a nosotros también"".",0
«Consideramos -y esta es la segunda de las prioridades- que tenemos la obligación ética de respetar los derechos fundamentales de aquellos que se ven afectados por las empresas en las que invierte el fondo.,1
«Hay dos grandes realidades en la educación musical: quienes vivirán profesionalmente de ella y los que se acercarán de manera amateur».,0
Ahora me toca estar solo y lo acepto.,0
"Un asalto de esgrima, lejos de lo que a primera vista parece, no es solo un conjunto de movimientos complicados y rápidos.",1
Entonces volvi a sentarme.,0
"Aquel día se hundió un petrolero, el Prestige, en las difíciles aguas de la Costa da Morte.",0
"Con el corazón latiendo a buen ritmo, la mujer le pidió la hoja reteniendo la suya muy cerca de sí (70).",0
"En la Habana Vieja del Restaurador hay hoteles magníficos y jardines donde una vez hubo viviendas, museos donde hubo palacios y restaurantes donde hubo villas burguesas.",1
En Chile hay una extensa clase media y sus barrios en general son seguros.,1
La espalda debe permanecer recta en todo momento.,1
Y hasta una escuela con 300 obras de arte que ofrece visitas guiadas por sus propios alumnos.,1
"Sorel narra estos hechos som-brios a partir de cinco testimonios ficticios: el de Tula, cubana rebelde e instruida; el del propio Weyler, y el de tres de sus hombres.",1
"Saqué toda mi colección de monedas y, por fin, conseguí la codiciada llave.",1
• Los extranjeros de acuerdo con la legislación que les sea aplicable.,1
"También escribi una palabra muy extraña, ""terivantex"", y dibujé a un hombre calvo y con gafas.",0
"Los mecanismos químicos del tronco cerebral, que activan varias regiones de la corteza, generan estos cambios.",1
La sociedad aún no entiende la gravedad de la 15 situación y las familias de los afectados se sienten desamparadas ante un sufrimiento que les desborda.,1
